Province,District,Date,Time,TemperatureMin,TemperatureMax,Description,Humidity,WindSpeed,UVIndex,Visibility,Pressure,StopPoint,AirQuality,URL,IP
Hà Giang,,2023-11-30,02:00,18,18.6,Nhiều mây,81,0.99,0,10,1019,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,03:00,18.7,18.1,Nhiều mây,80,1.16,0,10,1019,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,04:00,18.5,18.5,Nhiều mây,79,1.2,0,10,1019,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,05:00,18.7,18.3,Nhiều mây,79,1.02,0,10,1019,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,06:00,18.4,18.8,Nhiều mây,80,0.97,0,10,1020,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,07:00,18.7,18.9,Nhiều mây,80,0.91,0,10,1020,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,08:00,20.8,20,Nhiều mây,76,0.59,0.52,10,1021,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,09:00,21,22,Nhiều mây,72,0.25,1.68,10,1021,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,10:00,21.1,21.4,Nhiều mây,72,0.54,2.32,10,1021,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,11:00,21.7,21.9,Nhiều mây,73,0.76,4.3,10,1020,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,12:00,23.8,23.1,Nhiều mây,66,0.96,3.85,10,1019,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,13:00,24.9,25.4,Nhiều mây,60,1.19,4.41,10,1017,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,14:00,23.3,23.5,Nhiều mây,66,1.14,3.05,10,1017,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,15:00,23.7,23.6,Nhiều mây,68,0.97,1.84,10,1017,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,16:00,22.8,23.7,Nhiều mây,74,1.05,0.67,10,1017,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,17:00,21.2,22,Nhiều mây,81,1.02,0,10,1018,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Hà Giang,,2023-11-30,18:00,20,20.8,Nhiều mây,88,0.54,0,10,1019,14.1,Kém,https://thoitiet.vn/ha-giang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-28,19:00,18.7,18.9,Bầu trời quang đãng,68,0.57,0,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-28,20:00,18.2,17.9,Bầu trời quang đãng,69,0.72,0,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-28,21:00,18.6,17.7,Bầu trời quang đãng,70,0.99,0,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-28,22:00,17.1,17.6,Mây thưa,72,0.85,0,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-28,23:00,18,17.1,Mây thưa,75,0.61,0,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,00:00,16.6,16,Mây thưa,79,0.63,0,10,1017,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,01:00,15.8,15.6,Mây thưa,84,0.63,0,10,1017,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,02:00,15.7,15.5,Bầu trời quang đãng,86,0.25,0,10,1016,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,03:00,15.7,15.4,Bầu trời quang đãng,88,0.24,0,10,1016,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,04:00,15.6,14.6,Mây thưa,90,0.16,0,10,1016,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,05:00,14.7,14.7,Mây rải rác,92,0.12,0,10,1017,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,06:00,14.3,14.6,Mây thưa,93,0.09,0,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,07:00,15.1,15.6,Mây thưa,88,0.21,0.12,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,08:00,19.2,19,Bầu trời quang đãng,74,0.51,0.79,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,09:00,21.7,21.7,Mây rải rác,64,0.94,2.19,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,10:00,24.4,24.2,Mây rải rác,58,1.33,4.02,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,11:00,25.8,25.6,Mây rải rác,52,1.47,5.48,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,12:00,27.2,27.4,Mây rải rác,48,1.53,5.86,10,1016,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,13:00,28.5,28.4,Mây rải rác,44,1.79,5.26,10,1015,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,14:00,28.6,28.1,Bầu trời quang đãng,42,2.37,3.67,10,1014,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,15:00,27.8,27,Mây thưa,42,2.61,1.93,10,1014,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,16:00,26.5,26.4,Bầu trời quang đãng,49,1.91,0.61,10,1015,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,17:00,22.9,22.5,Mây thưa,62,0.8,0,10,1016,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,18:00,21.1,21.1,Mây thưa,68,0.62,0,10,1017,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,19:00,20.9,20.1,Mây rải rác,73,0.93,0,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,20:00,20.9,20.1,Mây cụm,76,0.72,0,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,21:00,21.8,21.4,Mây cụm,74,0.81,0,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,22:00,21.1,21.5,Nhiều mây,74,0.71,0,10,1020,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-29,23:00,21.6,21.5,Nhiều mây,77,0.72,0,10,1020,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,00:00,21.3,21.2,Nhiều mây,80,0.43,0,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,01:00,20.8,21.4,Nhiều mây,82,0.45,0,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,02:00,20.7,21.4,Nhiều mây,85,0.42,0,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,03:00,20.9,20.3,Mưa nhẹ,89,0.65,0,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,04:00,20.5,20.1,Nhiều mây,92,0.71,0,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,05:00,20.5,20.2,Nhiều mây,94,0.67,0,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,06:00,21,20.9,Nhiều mây,95,0.47,0,10,1020,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,07:00,20.3,20.4,Nhiều mây,94,0.47,0.05,10,1020,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,08:00,20.6,21.8,Nhiều mây,93,0.45,0.21,10,1021,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,09:00,21.9,21.3,Nhiều mây,92,0.96,0.68,10,1022,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,10:00,20.2,21.4,Mưa nhẹ,93,1.42,1.92,10,1022,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,11:00,20.1,21.7,Nhiều mây,88,1.44,2.41,10,1021,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,12:00,21.7,21.5,Nhiều mây,78,1.58,1.78,10,1020,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,13:00,22.8,22.4,Nhiều mây,70,1.67,0.81,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,14:00,21.6,21.3,Nhiều mây,68,1.54,0.56,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,15:00,21.6,21.1,Nhiều mây,70,0.91,0.29,10,1018,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,16:00,20.6,20.7,Nhiều mây,75,0.52,0.09,10,1019,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,17:00,19.3,19.9,Mưa nhẹ,82,0.75,0,10,1020,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Cao Bằng,,2023-11-30,18:00,19.5,19.3,Mưa nhẹ,87,0.76,0,10,1021,12.5,Kém,https://thoitiet.vn/cao-bang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-28,20:00,19.3,18.6,Mây rải rác,75,0.47,0,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-28,21:00,19,18.8,Mây rải rác,76,0.58,0,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-28,22:00,18.8,18.1,Mây rải rác,76,0.65,0,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-28,23:00,18.1,18.5,Mây rải rác,77,0.67,0,10,1018,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,00:00,17.9,17.6,Mây thưa,79,0.45,0,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,01:00,17.5,17.3,Mây thưa,80,0.53,0,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,02:00,17.8,16.3,Mây rải rác,81,0.59,0,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,03:00,16,16.5,Mây thưa,82,0.67,0,10,1016,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,04:00,16.2,16.5,Mây rải rác,84,0.57,0,10,1016,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,05:00,17,16.7,Mây thưa,85,0.69,0,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,06:00,16,15.8,Mây thưa,87,0.69,0,10,1018,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,07:00,16.7,16.6,Mây thưa,85,0.52,0,10,1018,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,08:00,19.9,19.9,Mây thưa,74,0.2,0.68,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,09:00,22,22.6,Mây thưa,65,0.35,1.96,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,10:00,24.8,24.8,Mây thưa,59,0.73,3.59,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,11:00,25.6,25.4,Mây thưa,56,1.08,4.51,10,1018,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,12:00,26.9,26.2,Mây thưa,53,1.16,4.34,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,13:00,27.4,27.3,Mây thưa,51,1.22,3.45,10,1015,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,14:00,27.2,27.3,Mây thưa,51,1.19,2.7,10,1014,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,15:00,26.9,26.8,Mây thưa,52,1.16,1.78,10,1014,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,16:00,26.9,26.3,Mây thưa,59,0.76,0.67,10,1015,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,17:00,22.3,22.2,Mây thưa,74,0.4,0,10,1016,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,18:00,20.3,20.3,Mây thưa,80,0.56,0,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,19:00,20,20.7,Mây thưa,83,0.69,0,10,1018,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,20:00,19.1,19.6,Bầu trời quang đãng,85,0.86,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,21:00,19.1,19.4,Bầu trời quang đãng,86,0.95,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,22:00,19.7,19.5,Bầu trời quang đãng,86,1.11,0,10,1020,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-29,23:00,18.7,19.1,Bầu trời quang đãng,87,1.19,0,10,1020,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,00:00,19.5,19.2,Mây thưa,85,1.11,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,01:00,20,20.5,Mây rải rác,82,0.96,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,02:00,20.8,20.7,Nhiều mây,81,0.92,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,03:00,20,20.5,Nhiều mây,81,0.9,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,04:00,20.9,20.1,Nhiều mây,81,0.85,0,10,1018,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,05:00,19.1,20.6,Nhiều mây,83,0.81,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,06:00,19.3,20,Nhiều mây,84,0.77,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,07:00,19.7,21,Nhiều mây,85,0.69,0,10,1020,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,08:00,20.4,21,Nhiều mây,84,0.45,0.38,10,1021,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,09:00,20.1,21.9,Nhiều mây,84,0.16,1.25,10,1021,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,10:00,20.6,21.6,Nhiều mây,85,0.22,1.39,10,1021,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,11:00,22,22.5,Nhiều mây,79,0.28,2.3,10,1020,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,12:00,24.7,24.7,Nhiều mây,68,0.67,3.14,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,13:00,23.5,24.7,Nhiều mây,70,0.66,3.99,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,14:00,24.1,24.8,Nhiều mây,71,0.48,2.74,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,15:00,23.9,24.7,Nhiều mây,73,0.36,1.61,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,16:00,22.3,23.8,Nhiều mây,80,0.5,0.6,10,1017,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,17:00,22.2,22.5,Nhiều mây,84,0.54,0,10,1018,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,18:00,21,23,Nhiều mây,85,0.49,0,10,1019,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Quang,2023-11-30,19:00,22,21.2,Nhiều mây,86,0.58,0,10,1020,14.9,Kém,https://thoitiet.vn/ha-giang/bac-quang/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Mê,2023-11-28,20:00,18,17.1,Mây rải rác,77,1,0,10,1017,13.6,Kém,https://thoitiet.vn/ha-giang/bac-me/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Mê,2023-11-28,21:00,17.9,17.6,Mây thưa,78,0.77,0,10,1017,13.6,Kém,https://thoitiet.vn/ha-giang/bac-me/theo-gio,42.119.81.3
Hà Giang,Huyện Bắc Mê,2023-11-28,22:00,17.5,16.9,Mây thưa,78,0.54,0,10,1017,13.6,Kém,https://thoitiet.vn/ha-giang/bac-me/theo-gio,42.119.81.3
